*****************************************************************
Leaves: 1
Total: 3, fails: 3, repeat at: x0

******************************************************************
Leaves: 2
Leaves: 2, i: 15, Add::make(x0, y0) -> Left-associativity with identity: { 0 }
Leaves: 2, i: 17, Mul::make(x0, y0) -> Left-associativity with identity: { 1 }
Leaves: 2, i: 18, Min::make(x0, y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 2, i: 19, Max::make(x0, y0) -> Left-associativity with identity: { -2147483648 }
Total: 30, fails: 26, repeat at: Add::make(x0, k0)

******************************************************************
Leaves: 3
Leaves: 3, i: 19, Max::make(Min::make(x0, k0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 3, i: 23, Min::make(Max::make(x0, k0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 3, i: 194, Max::make(Min::make(y0, k0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 3, i: 198, Min::make(Max::make(y0, k0), x0) -> Right-associativity with identity: { 2147483647 }
Total: 300, fails: 296, repeat at: Add::make(Add::make(x0, k0), y0)

******************************************************************
Leaves: 4
Leaves: 4, i: 2834, Max::make(Min::make(Sub::make(k0, x0), y0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 4, i: 2843, Min::make(Max::make(Sub::make(k0, x0), y0), x0) -> Right-associativity with identity: { 2147483647 }
Total: 9000, fails: 8998, repeat at: Add::make(Add::make(Add::make(x0, k0), y0), x0)

******************************************************************
Leaves: 5
Leaves: 5, i: 25684, Max::make(Min::make(Sub::make(x0, y0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 28693, Min::make(Max::make(Sub::make(x0, y0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 37784, Max::make(Min::make(Mul::make(x0, y0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 42293, Min::make(Max::make(Mul::make(x0, y0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 48863, Min::make(Sub::make(y0, Min::make(Sub::make(y0, x0), x0)), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 49314, Max::make(Sub::make(y0, Max::make(Sub::make(y0, x0), x0)), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 55844, Max::make(Max::make(Min::make(Sub::make(y0, x0), x0), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 5, i: 55933, Min::make(Min::make(Max::make(Sub::make(y0, x0), x0), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 5, i: 56863, Min::make(Sub::make(Max::make(Add::make(x0, y0), k0), y0), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 68834, Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), y0), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 68943, Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), y0), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 76344, Max::make(Max::make(Min::make(Mul::make(x0, y0), x0), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 5, i: 76433, Min::make(Min::make(Max::make(Mul::make(x0, y0), x0), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 5, i: 127763, Min::make(Sub::make(k0, Min::make(Sub::make(k0, x0), y0)), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 5, i: 128214, Max::make(Sub::make(k0, Max::make(Sub::make(k0, x0), y0)), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 5, i: 146634, Max::make(Min::make(Sub::make(k0, Min::make(x0, y0)), y0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 5, i: 149643, Min::make(Max::make(Sub::make(k0, Max::make(x0, y0)), y0), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 5, i: 158344, Max::make(Max::make(Min::make(Sub::make(x0, y0), y0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 5, i: 158433, Min::make(Min::make(Max::make(Sub::make(x0, y0), y0), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 5, i: 172463, Min::make(Sub::make(x0, Min::make(Sub::make(x0, y0), k0)), y0) -> Left-associativity with identity: { -1 }
Leaves: 5, i: 172914, Max::make(Sub::make(x0, Max::make(Sub::make(x0, y0), k0)), y0) -> Left-associativity with identity: { -1 }
Leaves: 5, i: 205684, Max::make(Min::make(Sub::make(x0, y0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 208693, Min::make(Max::make(Sub::make(x0, y0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 5, i: 225613, Min::make(Sub::make(Max::make(Add::make(x0, k0), y0), k0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 5, i: 233844, Max::make(Max::make(Min::make(Mul::make(x0, y0), y0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 5, i: 233933, Min::make(Min::make(Max::make(Mul::make(x0, y0), y0), x0), y0) -> Right-associativity with identity: { 2147483647 }
Leaves: 5, i: 235834, Max::make(Min::make(Min::make(Sub::make(y0, x0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 235943, Min::make(Max::make(Max::make(Sub::make(y0, x0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 5, i: 259363, Min::make(Sub::make(Max::make(Add::make(x0, y0), k0), x0), y0) -> Left-associativity with identity: { 0 }
Total: 270000, fails: 269971, repeat at: Add::make(Add::make(Add::make(Add::make(x0, k0), y0), x0), x0)

******************************************************************
Leaves: 6
^[Leaves: 6, i: 66505, Add::make(Min::make(Sub::make(x0, y0), k0), Max::make(Sub::make(x0, k0), y0)) -> Right-associativity with identity: { -1 }
Leaves: 6, i: 7682014, Max::make(Max::make(Min::make(Sub::make(Mul::make(x0, y0), k0), x0), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 7682148, Min::make(Min::make(Max::make(Sub::make(Mul::make(x0, y0), k0), x0), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 7707649, Max::make(Min::make(Max::make(Min::make(Mul::make(y0, k0), y0), k0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 7709013, Min::make(Max::make(Min::make(Max::make(Mul::make(y0, k0), y0), k0), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 7724868, Min::make(Sub::make(Max::make(y0, k0), Min::make(Sub::make(y0, x0), k0)), x0) -> Right-associativity with identity: { -1 }
Leaves: 6, i: 7727868, Min::make(Sub::make(Max::make(x0, y0), Min::make(Sub::make(y0, x0), k0)), x0) -> Right-associativity with identity: { 1 }
Leaves: 6, i: 7733569, Max::make(Sub::make(Min::make(y0, k0), Max::make(Sub::make(y0, x0), k0)), x0) -> Right-associativity with identity: { 1 }
Leaves: 6, i: 7736569, Max::make(Sub::make(Min::make(x0, y0), Max::make(Sub::make(y0, x0), k0)), x0) -> Right-associativity with identity: { -1 }
Leaves: 6, i: 7737649, Max::make(Min::make(Max::make(Min::make(Sub::make(k0, y0), y0), k0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 7739013, Min::make(Max::make(Min::make(Max::make(Sub::make(k0, y0), y0), k0), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 7775149, Max::make(Min::make(Max::make(Min::make(Sub::make(x0, y0), y0), k0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 7776513, Min::make(Max::make(Min::make(Max::make(Sub::make(x0, y0), y0), k0), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 7803130, Add::make(Min::make(Sub::make(x0, k0), y0), Max::make(Sub::make(x0, y0), k0)) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 7850149, Max::make(Min::make(Max::make(Min::make(Sub::make(k0, x0), y0), k0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 7851513, Min::make(Max::make(Min::make(Max::make(Sub::make(k0, x0), y0), k0), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 7936218, Min::make(Sub::make(Max::make(Add::make(Max::make(x0, y0), k0), x0), k0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 7940463, Min::make(Max::make(Sub::make(Max::make(Add::make(x0, y0), k0), x0), x0), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 8007663, Min::make(Max::make(Max::make(Min::make(Mul::make(x0, k0), x0), k0), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 8008999, Max::make(Min::make(Min::make(Max::make(Mul::make(x0, k0), x0), k0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 8304574, Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), Mul::make(y0, k0)), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 8304738, Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), Mul::make(y0, k0)), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 8485260, Add::make(Max::make(Min::make(Sub::make(x0, y0), Min::make(y0, k0)), y0), x0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 8485262, Mul::make(Max::make(Min::make(Sub::make(x0, y0), Min::make(y0, k0)), y0), x0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 8485263, Min::make(Max::make(Min::make(Sub::make(x0, y0), Min::make(y0, k0)), y0), x0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 8489838, Min::make(Max::make(Min::make(Max::make(y0, k0), x0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 8530395, Add::make(Min::make(Max::make(Sub::make(x0, y0), Max::make(y0, k0)), y0), x0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 8530397, Mul::make(Min::make(Max::make(Sub::make(x0, y0), Max::make(y0, k0)), y0), x0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 8530399, Max::make(Min::make(Max::make(Sub::make(x0, y0), Max::make(y0, k0)), y0), x0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 8534224, Max::make(Min::make(Max::make(Min::make(y0, k0), x0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 8678674, Max::make(Min::make(Mul::make(Sub::make(y0, x0), y0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 8746188, Min::make(Max::make(Mul::make(Sub::make(y0, x0), y0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 9374838, Min::make(Max::make(Min::make(Max::make(x0, y0), k0), Min::make(x0, y0)), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 9441724, Max::make(Min::make(Max::make(Min::make(x0, y0), k0), Max::make(x0, y0)), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 9588588, Min::make(Max::make(Min::make(Max::make(x0, k0), y0), Min::make(x0, k0)), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 6, i: 9620824, Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), Add::make(y0, k0)), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 9620988, Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), Add::make(y0, k0)), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 9632974, Max::make(Min::make(Max::make(Min::make(x0, k0), y0), Max::make(x0, k0)), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 6, i: 9722074, Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), Sub::make(y0, k0)), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 9722238, Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), Sub::make(y0, k0)), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 9845445, Add::make(Min::make(Sub::make(y0, Min::make(Sub::make(y0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 9845447, Mul::make(Min::make(Sub::make(y0, Min::make(Sub::make(y0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 9845448, Min::make(Min::make(Sub::make(y0, Min::make(Sub::make(y0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { 2147483647 }
Leaves: 6, i: 9845449, Max::make(Min::make(Sub::make(y0, Min::make(Sub::make(y0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { -2147483648 }
Leaves: 6, i: 9852210, Add::make(Max::make(Sub::make(y0, Max::make(Sub::make(y0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 9852212, Mul::make(Max::make(Sub::make(y0, Max::make(Sub::make(y0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 9852213, Min::make(Max::make(Sub::make(y0, Max::make(Sub::make(y0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { 2147483647 }
Leaves: 6, i: 9852214, Max::make(Max::make(Sub::make(y0, Max::make(Sub::make(y0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { -2147483648 }
Leaves: 6, i: 10016445, Add::make(Min::make(Sub::make(k0, Min::make(Sub::make(k0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 10016447, Mul::make(Min::make(Sub::make(k0, Min::make(Sub::make(k0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 10016448, Min::make(Min::make(Sub::make(k0, Min::make(Sub::make(k0, x0), x0)), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 10016449, Max::make(Min::make(Sub::make(k0, Min::make(Sub::make(k0, x0), x0)), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 10023210, Add::make(Max::make(Sub::make(k0, Max::make(Sub::make(k0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 10023212, Mul::make(Max::make(Sub::make(k0, Max::make(Sub::make(k0, x0), x0)), x0), y0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 10023213, Min::make(Max::make(Sub::make(k0, Max::make(Sub::make(k0, x0), x0)), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 10023214, Max::make(Max::make(Sub::make(k0, Max::make(Sub::make(k0, x0), x0)), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 10145010, Add::make(Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), y0), x0), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 10145012, Mul::make(Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), y0), x0), y0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 10146645, Add::make(Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), y0), x0), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 10146647, Mul::make(Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), y0), x0), y0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 10228324, Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), Sub::make(k0, y0)), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10228488, Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), Sub::make(k0, y0)), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10240999, Max::make(Min::make(Min::make(Mul::make(Add::make(x0, y0), x0), x0), k0), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10241163, Min::make(Max::make(Max::make(Mul::make(Add::make(x0, y0), x0), x0), k0), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10248499, Max::make(Min::make(Min::make(Mul::make(Sub::make(x0, y0), x0), x0), k0), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10248663, Min::make(Max::make(Max::make(Mul::make(Sub::make(x0, y0), x0), x0), k0), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10257663, Min::make(Max::make(Max::make(Min::make(Mul::make(x0, y0), x0), y0), x0), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 10258999, Max::make(Min::make(Min::make(Max::make(Mul::make(x0, y0), x0), y0), x0), y0) -> Left-associativity with identity: { 0 }
Leaves: 6, i: 10260499, Max::make(Min::make(Min::make(Add::make(Min::make(x0, y0), x0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10260663, Min::make(Max::make(Max::make(Add::make(Min::make(x0, y0), x0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10263499, Max::make(Min::make(Min::make(Mul::make(Min::make(x0, y0), x0), x0), k0), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10263663, Min::make(Max::make(Max::make(Mul::make(Min::make(x0, y0), x0), x0), k0), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10267999, Max::make(Min::make(Min::make(Add::make(Max::make(x0, y0), x0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10268163, Min::make(Max::make(Max::make(Add::make(Max::make(x0, y0), x0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10270999, Max::make(Min::make(Min::make(Mul::make(Max::make(x0, y0), x0), x0), k0), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10271163, Min::make(Max::make(Max::make(Mul::make(Max::make(x0, y0), x0), x0), k0), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10285999, Max::make(Min::make(Min::make(Mul::make(Sub::make(y0, x0), x0), x0), k0), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10286163, Min::make(Max::make(Max::make(Mul::make(Sub::make(y0, x0), x0), x0), k0), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10430824, Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), Min::make(k0, y0)), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10465999, Max::make(Min::make(Min::make(Mul::make(Add::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10466163, Min::make(Max::make(Max::make(Mul::make(Add::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10473499, Max::make(Min::make(Min::make(Mul::make(Sub::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10473663, Min::make(Max::make(Max::make(Mul::make(Sub::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10475163, Min::make(Max::make(Max::make(Min::make(Sub::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10476499, Max::make(Min::make(Min::make(Max::make(Sub::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10485499, Max::make(Min::make(Min::make(Add::make(Min::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10485663, Min::make(Max::make(Max::make(Add::make(Min::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10488499, Max::make(Min::make(Min::make(Mul::make(Min::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10488663, Min::make(Max::make(Max::make(Mul::make(Min::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10492999, Max::make(Min::make(Min::make(Add::make(Max::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10493163, Min::make(Max::make(Max::make(Add::make(Max::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10495999, Max::make(Min::make(Min::make(Mul::make(Max::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10496163, Min::make(Max::make(Max::make(Mul::make(Max::make(x0, y0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10510999, Max::make(Min::make(Min::make(Mul::make(Sub::make(y0, x0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10511163, Min::make(Max::make(Max::make(Mul::make(Sub::make(y0, x0), y0), x0), k0), x0) -> Right-associativity with identity: { 0 }
Leaves: 6, i: 10532238, Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), Max::make(k0, y0)), x0) -> UNKNOWN associative with right-identity: { 0 }
Leaves: 6, i: 10805149, Max::make(Min::make(Max::make(Min::make(Add::make(x0, k0), y0), x0), k0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 10806513, Min::make(Max::make(Min::make(Max::make(Add::make(x0, k0), y0), x0), k0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 10812649, Max::make(Min::make(Max::make(Min::make(Sub::make(x0, k0), y0), x0), k0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 10814013, Min::make(Max::make(Min::make(Max::make(Sub::make(x0, k0), y0), x0), k0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 10962649, Max::make(Min::make(Max::make(Min::make(Sub::make(y0, x0), x0), y0), k0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 6, i: 10964013, Min::make(Max::make(Min::make(Max::make(Sub::make(y0, x0), x0), y0), k0), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 6, i: 11000149, Max::make(Min::make(Max::make(Min::make(Sub::make(k0, x0), x0), y0), k0), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 6, i: 11001513, Min::make(Max::make(Min::make(Max::make(Sub::make(k0, x0), x0), y0), k0), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 6, i: 11028963, Min::make(Max::make(Sub::make(k0, Min::make(Sub::make(k0, x0), y0)), x0), y0) -> UNKNOWN associative with left-identity: { 2147483647 }
Leaves: 6, i: 11035699, Max::make(Min::make(Sub::make(k0, Max::make(Sub::make(k0, x0), y0)), x0), y0) -> UNKNOWN associative with left-identity: { -2147483648 }
Leaves: 6, i: 11157510, Add::make(Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 11157512, Mul::make(Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 11157513, Min::make(Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 2147483647 }
Leaves: 6, i: 11157514, Max::make(Max::make(Min::make(Min::make(Mul::make(x0, x0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { -2147483648 }
Leaves: 6, i: 11159145, Add::make(Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 11159147, Mul::make(Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 11159148, Min::make(Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 2147483647 }
Leaves: 6, i: 11159149, Max::make(Min::make(Max::make(Max::make(Mul::make(x0, x0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { -2147483648 }
Leaves: 6, i: 11189838, Min::make(Max::make(Min::make(Max::make(y0, k0), x0), Min::make(y0, k0)), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 11234224, Max::make(Min::make(Max::make(Min::make(y0, k0), x0), Max::make(y0, k0)), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 11240944, Max::make(Sub::make(k0, Max::make(Min::make(x0, y0), Sub::make(k0, y0))), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 11249043, Min::make(Sub::make(k0, Min::make(Max::make(x0, y0), Sub::make(k0, y0))), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 11270010, Add::make(Max::make(Min::make(Min::make(Mul::make(x0, y0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 11270012, Mul::make(Max::make(Min::make(Min::make(Mul::make(x0, y0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 11270013, Min::make(Max::make(Min::make(Min::make(Mul::make(x0, y0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 2147483647 }
Leaves: 6, i: 11271645, Add::make(Min::make(Max::make(Max::make(Mul::make(x0, y0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 11271647, Mul::make(Min::make(Max::make(Max::make(Mul::make(x0, y0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 1 }
Leaves: 6, i: 11271649, Max::make(Min::make(Max::make(Max::make(Mul::make(x0, y0), x0), k0), x0), y0) -> UNKNOWN associative with left-identity: { -2147483648 }
Leaves: 6, i: 11382649, Max::make(Min::make(Max::make(Min::make(Mul::make(x0, k0), x0), y0), k0), x0) -> UNKNOWN associative with right-identity: { -2147483648 }
Leaves: 6, i: 11384013, Min::make(Max::make(Min::make(Max::make(Mul::make(x0, k0), x0), y0), k0), x0) -> UNKNOWN associative with right-identity: { 2147483647 }
Leaves: 6, i: 11495149, Max::make(Min::make(Max::make(Min::make(Mul::make(x0, x0), y0), k0), x0), y0) -> Left-associativity with identity: { -2147483648 }
Leaves: 6, i: 11496513, Min::make(Max::make(Min::make(Max::make(Mul::make(x0, x0), y0), k0), x0), y0) -> Left-associativity with identity: { 2147483647 }
Leaves: 6, i: 11607649, Max::make(Min::make(Max::make(Min::make(Mul::make(x0, y0), y0), k0), x0), y0) -> UNKNOWN associative with left-identity: { -2147483648 }
Leaves: 6, i: 11609013, Min::make(Max::make(Min::make(Max::make(Mul::make(x0, y0), y0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 2147483647 }
Leaves: 6, i: 11645149, Max::make(Min::make(Max::make(Min::make(Mul::make(y0, y0), y0), k0), x0), y0) -> UNKNOWN associative with left-identity: { -2147483648 }
Leaves: 6, i: 11646513, Min::make(Max::make(Min::make(Max::make(Mul::make(y0, y0), y0), k0), x0), y0) -> UNKNOWN associative with left-identity: { 2147483647 }
Leaves: 6, i: 12288588, Min::make(Max::make(Min::make(Max::make(x0, k0), y0), Min::make(x0, k0)), x0) -> Right-associativity with identity: { 2147483647 }
Leaves: 6, i: 12332974, Max::make(Min::make(Max::make(Min::make(x0, k0), y0), Max::make(x0, k0)), x0) -> Right-associativity with identity: { -2147483648 }
Leaves: 6, i: 12500344, Max::make(Sub::make(x0, Max::make(Min::make(y0, k0), Sub::make(x0, y0))), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 12508443, Min::make(Sub::make(x0, Min::make(Max::make(y0, k0), Sub::make(x0, y0))), y0) -> UNKNOWN associative with left-identity: { 0 }
Leaves: 6, i: 12535264, Max::make(Max::make(Min::make(Sub::make(x0, y0), Min::make(y0, k0)), x0), y0) -> Left-associativity with identity: { -2147483648 }
